4.230725409716963,13023.0
4.839572262474949,12454.0
4.7014200337182,13378.0
4.69453759302892,12038.0
4.119337184498272,13705.0
4.7211728573814815,14635.0
6.08509746296148,19143.0
7.3950696445174335,21692.0
7.568751355837395,23784.0
8.216640268468373,21593.0
8.102699580438598,22479.0
8.101055553410516,20827.0
8.144653293627663,21621.0
9.230704745135512,25597.0
9.466553447455452,23360.0
8.427567140315894,22440.0
8.165535165441883,23412.0
8.105665740947519,23552.0
7.880437548105891,20324.0
6.711287826240906,21986.0
5.474460297156135,22166.0
4.625284805870693,20548.0
4.149569994698476,19186.0
4.120835585716192,18449.0
4.954779289708153,19099.0
5.319688448421231,19423.0
4.877005867424064,18655.0
4.360889319679918,17214.0
3.672098914925317,16453.0
4.550878707859949,20915.0
6.23864735925245,24025.0
7.911533394255134,28982.0
8.17500910987278,29352.0
8.394357400185246,28925.0
8.17559378286438,26056.0
8.550810199637242,29559.0
8.604518651577186,27471.0
9.659664207751224,27562.0
10.022010138585738,28481.0
9.004918330330062,26077.0
8.720671618546325,23780.0
8.447212521148387,23976.0
8.130272337016487,23617.0
7.249285817320205,23917.0
5.878370456502579,21524.0
5.01342943245179,19496.0
4.259105218533172,19089.0
4.447837379082124,18306.0
5.285073579099543,17374.0
5.665612582239139,19584.0
5.223495469381564,19140.0
4.867270978442209,19162.0
4.134298994814415,18845.0
4.636150877079143,20416.0
6.284516936237587,23304.0
7.728024215326752,28226.0
8.07568279624576,28252.0
8.370570342467248,30283.0
8.482899690955488,29883.0
8.526736801568434,25927.0
8.264767108007666,18057.0
9.298892514670673,19603.0
9.678289853474231,20365.0
9.025145253027883,19744.0
8.529785687133392,19635.0
8.450189558369534,20175.0
8.078474734167841,18232.0
6.969980887065289,18307.0
5.731226611226801,17283.0
5.03110978753556,15552.0
4.444929278909965,14988.0
4.552741692955038,14393.0
5.635456295822738,14744.0
5.614087448347652,14702.0
5.103398262787417,14644.0
4.829831007490958,14852.0
3.952146366084168,12967.0
4.8275919608119935,14538.0
6.525254141089111,15837.0
7.972619860802506,20207.0
8.009565570186162,19499.0
8.224752537882802,19391.0
8.314897735575293,20601.0
8.48587067838092,18754.0
8.782192305890739,20680.0
9.776052186074317,19837.0
10.425131574887391,20942.0
9.38795049393473,19528.0
8.746119033916722,18518.0
8.547657282583295,17641.0
8.224150604393127,18375.0
7.158385349253447,17159.0
5.863224066390314,16687.0
5.107276786122182,16809.0
4.5199843610266495,15250.0
4.628376208350433,14684.0
5.392111935929005,14891.0
5.625598538613773,15023.0
5.062750458712156,14783.0
4.398235580827449,14089.0
3.604075689977104,13498.0
4.231899153691398,14782.0
5.914495556516479,17894.0
7.335584595664264,20692.0
7.832254251973659,21692.0
7.754953403628927,19903.0
7.851330033468377,19167.0
7.987302316689451,18939.0
7.82241979426747,19204.0
9.171792674680988,18984.0
9.454981370860088,19515.0
8.443141034665167,18298.0
8.20711573054038,17455.0
8.040950250142625,17897.0
7.804328390361065,17033.0
6.91738000583257,17221.0
5.825025581540905,17396.0
5.094097576904142,15787.0
4.328189450030012,14684.0
4.184555689062574,13884.0
4.495307650834336,13604.0
4.474346341614898,13668.0
4.184472325608384,13398.0
3.87548543888653,13015.0
3.5423222168495743,12669.0
3.242366784982885,12413.0
3.4162647919540703,12161.0
3.860821251932,13773.0
4.056592659500296,13789.0
4.129254174355627,13311.0
4.208161356259274,13975.0
4.159538782253838,14158.0
4.16030767172425,11635.0
4.453476163987134,13229.0
4.558060034228775,11956.0
4.694936995520924,14427.0
4.600749661219378,13940.0
4.448066128909825,13480.0
4.171361736094828,13180.0
3.917131305855159,13568.0
3.702269253564506,13914.0
3.5016980181937,13176.0
3.36753990559464,12401.0
3.423590795368833,12954.0
3.633652059288593,13342.0
3.6549482511537774,13129.0
3.622400188877282,12593.0
3.346411575713308,12395.0
3.2144728081465237,12061.0
3.110408060941761,11685.0
3.227722474933256,12560.0
3.4781466235056437,12159.0
3.802342401415912,13116.0
3.853073239565928,13272.0
3.961000308450088,13102.0
3.749565774483947,14009.0
4.090267467912928,13503.0
4.2408899461735095,13827.0
4.346131072956107,14322.0
4.46914083171807,14164.0
4.510853398084023,15012.0
4.391366313487929,13405.0
4.252928631390455,13690.0
3.9117453792599246,13958.0
3.5834183593801945,13158.0
3.4350639212427123,12760.0
3.5431683139751327,12750.0
3.783592260860953,12336.0
